date,stock.DJI.Open,stock.DJI.Open.sma,stock.DJI.Close,stock.DJI.Close.sma,stock.DJI.High,stock.DJI.High.sma,stock.DJI.Low,stock.DJI.Low.sma,stock.DJI.Volume,stock.DJI.Volume.sma,stock.VIX.Open,stock.VIX.Open.sma,stock.VIX.Close,stock.VIX.Close.sma,stock.VIX.High,stock.VIX.High.sma,stock.VIX.Low,stock.VIX.Low.sma,stock.VIX.Volume,stock.VIX.Volume.sma,stock.JETS.Open,stock.JETS.Open.sma,stock.JETS.Close,stock.JETS.Close.sma,stock.JETS.High,stock.JETS.High.sma,stock.JETS.Low,stock.JETS.Low.sma,stock.JETS.Volume,stock.JETS.Volume.sma,stock.DJI.Open.wavg,stock.DJI.Close.wavg,stock.DJI.High.wavg,stock.DJI.Low.wavg,stock.DJI.Volume.wavg,stock.VIX.Open.wavg,stock.VIX.Close.wavg,stock.VIX.High.wavg,stock.VIX.Low.wavg,stock.VIX.Volume.wavg,stock.JETS.Open.wavg,stock.JETS.Close.wavg,stock.JETS.High.wavg,stock.JETS.Low.wavg,stock.JETS.Volume.wavg
2019-05-10,25763.720703125,26002.77578125,25942.369140625,26028.32578125,26019.3203125,26155.09609375,25469.859375,25740.0640625,294580000.0,304748000.0,18.790000915527344,17.58600025177002,16.040000915527344,17.86000003814697,20.190000534057617,21.189999771118163,15.569999694824219,16.284000396728516,0.0,0.0,30.079999923706055,30.418200302124024,30.440000534057617,30.552000045776367,30.440000534057617,30.643200302124022,29.66200065612793,30.15580024719238,7600.0,11440.0,26515.95625,26478.0359375,26579.123828125,26383.41015625,292026000.0,13.493999862670899,13.663999938964844,14.444000053405762,12.973999977111816,0.0,31.19199981689453,31.19600028991699,31.395399856567384,31.05799980163574,44600.0
2019-05-11,25763.720703125,26002.77578125,25942.369140625,26028.32578125,26019.3203125,26155.09609375,25469.859375,25740.0640625,294580000.0,304748000.0,18.790000915527344,17.58600025177002,16.040000915527344,17.86000003814697,20.190000534057617,21.189999771118163,15.569999694824219,16.284000396728516,0.0,0.0,30.079999923706055,30.418200302124024,30.440000534057617,30.552000045776367,30.440000534057617,30.643200302124022,29.66200065612793,30.15580024719238,7600.0,11440.0,26515.95625,26478.0359375,26579.123828125,26383.41015625,292026000.0,13.493999862670899,13.663999938964844,14.444000053405762,12.973999977111816,0.0,31.19199981689453,31.19600028991699,31.395399856567384,31.05799980163574,44600.0
2019-05-12,25763.720703125,26002.77578125,25942.369140625,26028.32578125,26019.3203125,26155.09609375,25469.859375,25740.0640625,294580000.0,304748000.0,18.790000915527344,17.58600025177002,16.040000915527344,17.86000003814697,20.190000534057617,21.189999771118163,15.569999694824219,16.284000396728516,0.0,0.0,30.079999923706055,30.418200302124024,30.440000534057617,30.552000045776367,30.440000534057617,30.643200302124022,29.66200065612793,30.15580024719238,7600.0,11440.0,26002.77578125,26028.32578125,26155.09609375,25740.0640625,304748000.0,17.58600025177002,17.86000003814697,21.189999771118163,16.284000396728516,0.0,30.418200302124024,30.552000045776367,30.643200302124022,30.15580024719238,11440.0
2019-05-13,25568.060546875,25884.2640625,25324.990234375,25805.627734375,25568.060546875,25973.454296875,25222.509765625,25577.776171875,361240000.0,320392000.0,18.6200008392334,18.73200035095215,20.549999237060547,18.881999969482422,21.31999969482422,21.6939998626709,18.350000381469727,17.37600040435791,0.0,0.0,29.81999969482422,30.226200103759766,29.440000534057617,30.222000122070312,29.81999969482422,30.385200119018556,29.292999267578125,29.858399963378908,9800.0,11320.0,26002.77578125,26028.32578125,26155.09609375,25740.0640625,304748000.0,17.58600025177002,17.86000003814697,21.189999771118163,16.284000396728516,0.0,30.418200302124024,30.552000045776367,30.643200302124022,30.15580024719238,11440.0
2019-05-14,25384.029296875,25705.68984375,25532.05078125,25719.019921875,25688.9609375,25855.86640625,25384.029296875,25496.63984375,291570000.0,311714000.0,19.399999618530273,19.432000350952148,18.059999465942383,18.629999923706055,19.649999618530273,21.255999755859374,17.450000762939453,17.706000518798827,0.0,0.0,29.43400001525879,29.959000015258788,29.719999313354492,30.052000045776367,29.854999542236328,30.2,29.43400001525879,29.697800064086913,5100.0,9620.0,26002.77578125,26028.32578125,26155.09609375,25740.0640625,304748000.0,17.58600025177002,17.86000003814697,21.189999771118163,16.284000396728516,0.0,30.418200302124024,30.552000045776367,30.643200302124022,30.15580024719238,11440.0
2019-05-15,25400.130859375,25598.958203125,25648.01953125,25655.1578125,25724.890625,25777.224609375,25341.939453125,25387.145703125,270720000.0,310574000.0,17.56999969482422,19.1560001373291,16.440000534057617,18.038000106811523,19.149999618530273,20.737999725341798,16.40999984741211,17.33000030517578,0.0,0.0,29.3700008392334,29.762800216674805,29.70599937438965,29.917200088500977,29.760000228881836,30.040999984741212,29.18199920654297,29.484199905395506,2700.0,8220.0,26002.77578125,26028.32578125,26155.09609375,25740.0640625,304748000.0,17.58600025177002,17.86000003814697,21.189999771118163,16.284000396728516,0.0,30.418200302124024,30.552000045776367,30.643200302124022,30.15580024719238,11440.0
2019-05-16,25692.140625,25561.61640625,25862.6796875,25662.021875,25957.630859375,25791.77265625,25692.140625,25422.095703125,320960000.0,307814000.0,16.690000534057617,18.21400032043457,15.289999961853027,17.276000022888184,17.1299991607666,19.487999725341798,15.15999984741211,16.588000106811524,0.0,0.0,29.75200080871582,29.691200256347656,29.81999969482422,29.82519989013672,30.106000900268555,29.996200180053712,29.719999313354492,29.45819969177246,9100.0,6860.0,26002.77578125,26028.32578125,26155.09609375,25740.0640625,304748000.0,17.58600025177002,17.86000003814697,21.189999771118163,16.284000396728516,0.0,30.418200302124024,30.552000045776367,30.643200302124022,30.15580024719238,11440.0
2019-05-17,25719.94921875,25552.862109375,25764.0,25626.348046875,25948.740234375,25777.656640625,25657.779296875,25459.6796875,283760000.0,305650000.0,15.890000343322754,17.63400020599365,15.960000038146973,17.25999984741211,16.809999465942383,18.81199951171875,14.859999656677246,16.44600009918213,0.0,0.0,29.6200008392334,29.599200439453124,29.559999465942383,29.64919967651367,29.69099998474121,29.84640007019043,29.559999465942383,29.43779945373535,3400.0,6020.0,26002.77578125,26028.32578125,26155.09609375,25740.0640625,304748000.0,17.58600025177002,17.86000003814697,21.189999771118163,16.284000396728516,0.0,30.418200302124024,30.552000045776367,30.643200302124022,30.15580024719238,11440.0
2019-05-18,25719.94921875,25552.862109375,25764.0,25626.348046875,25948.740234375,25777.656640625,25657.779296875,25459.6796875,283760000.0,305650000.0,15.890000343322754,17.63400020599365,15.960000038146973,17.25999984741211,16.809999465942383,18.81199951171875,14.859999656677246,16.44600009918213,0.0,0.0,29.6200008392334,29.599200439453124,29.559999465942383,29.64919967651367,29.69099998474121,29.84640007019043,29.559999465942383,29.43779945373535,3400.0,6020.0,26002.77578125,26028.32578125,26155.09609375,25740.0640625,304748000.0,17.58600025177002,17.86000003814697,21.189999771118163,16.284000396728516,0.0,30.418200302124024,30.552000045776367,30.643200302124022,30.15580024719238,11440.0
2019-05-19,25719.94921875,25552.862109375,25764.0,25626.348046875,25948.740234375,25777.656640625,25657.779296875,25459.6796875,283760000.0,305650000.0,15.890000343322754,17.63400020599365,15.960000038146973,17.25999984741211,16.809999465942383,18.81199951171875,14.859999656677246,16.44600009918213,0.0,0.0,29.6200008392334,29.599200439453124,29.559999465942383,29.64919967651367,29.69099998474121,29.84640007019043,29.559999465942383,29.43779945373535,3400.0,6020.0,25552.862109375,25626.348046875,25777.656640625,25459.6796875,305650000.0,17.63400020599365,17.25999984741211,18.81199951171875,16.44600009918213,0.0,29.599200439453124,29.64919967651367,29.84640007019043,29.43779945373535,6020.0
2019-05-20,25655.310546875,25570.312109375,25679.900390625,25697.330078125,25751.7109375,25814.38671875,25560.55078125,25527.287890625,279560000.0,289314000.0,15.880000114440918,17.086000061035158,16.309999465942383,16.411999893188476,17.6299991607666,18.073999404907227,15.460000038146973,15.868000030517578,0.0,0.0,29.270000457763672,29.489200592041016,29.341999053955078,29.629599380493165,29.481000900268555,29.7786003112793,29.235000610351562,29.42619972229004,11100.0,6280.0,25552.862109375,25626.348046875,25777.656640625,25459.6796875,305650000.0,17.63400020599365,17.25999984741211,18.81199951171875,16.44600009918213,0.0,29.599200439453124,29.64919967651367,29.84640007019043,29.43779945373535,6020.0
2019-05-21,25782.33984375,25649.97421875,25877.330078125,25766.3859375,25898.26953125,25856.2484375,25779.609375,25606.40390625,260870000.0,283174000.0,15.859999656677246,16.37800006866455,14.949999809265137,15.789999961853027,16.219999313354492,17.38799934387207,14.789999961853027,15.335999870300293,0.0,0.0,29.389999389648438,29.480400466918944,29.690000534057617,29.62359962463379,29.739999771118164,29.755600357055663,29.389999389648438,29.417399597167968,7500.0,6760.0,25552.862109375,25626.348046875,25777.656640625,25459.6796875,305650000.0,17.63400020599365,17.25999984741211,18.81199951171875,16.44600009918213,0.0,29.599200439453124,29.64919967651367,29.84640007019043,29.43779945373535,6020.0
2019-05-22,25818.4609375,25733.640234375,25776.609375,25792.10390625,25878.2109375,25886.9125,25755.109375,25689.037890625,241760000.0,277382000.0,15.0600004196167,15.876000213623048,14.75,15.451999855041503,15.4399995803833,16.645999336242674,14.420000076293945,14.93799991607666,0.0,0.0,29.559999465942383,29.518400192260742,29.132999420166016,29.508999633789063,29.559999465942383,29.715600204467773,29.100000381469727,29.40099983215332,6200.0,7460.0,25552.862109375,25626.348046875,25777.656640625,25459.6796875,305650000.0,17.63400020599365,17.25999984741211,18.81199951171875,16.44600009918213,0.0,29.599200439453124,29.64919967651367,29.84640007019043,29.43779945373535,6020.0
2019-05-23,25657.990234375,25726.81015625,25490.470703125,25717.662109375,25657.990234375,25826.984375,25328.08984375,25616.227734375,316940000.0,276578000.0,15.930000305175781,15.724000167846679,16.920000076293945,15.777999877929688,18.049999237060547,16.829999351501463,15.279999732971191,14.961999893188477,0.0,0.0,28.940000534057617,29.3560001373291,28.850000381469727,29.314999771118163,28.96500015258789,29.48740005493164,28.649999618530273,29.186999893188478,12500.0,8140.0,25552.862109375,25626.348046875,25777.656640625,25459.6796875,305650000.0,17.63400020599365,17.25999984741211,18.81199951171875,16.44600009918213,0.0,29.599200439453124,29.64919967651367,29.84640007019043,29.43779945373535,6020.0
2019-05-24,25551.0703125,25693.034375,25585.689453125,25682.0,25670.810546875,25771.3984375,25496.19921875,25583.91171875,201370000.0,260100000.0,16.34000015258789,15.814000129699707,15.850000381469727,15.755999946594239,16.520000457763672,16.771999549865722,15.520000457763672,15.094000053405761,0.0,0.0,29.06999969482422,29.245999908447267,28.81999969482422,29.16699981689453,29.190000534057617,29.387200164794923,28.729999542236328,29.020999908447266,8900.0,9240.0,25552.862109375,25626.348046875,25777.656640625,25459.6796875,305650000.0,17.63400020599365,17.25999984741211,18.81199951171875,16.44600009918213,0.0,29.599200439453124,29.64919967651367,29.84640007019043,29.43779945373535,6020.0
2019-05-25,25551.0703125,25693.034375,25585.689453125,25682.0,25670.810546875,25771.3984375,25496.19921875,25583.91171875,201370000.0,260100000.0,16.34000015258789,15.814000129699707,15.850000381469727,15.755999946594239,16.520000457763672,16.771999549865722,15.520000457763672,15.094000053405761,0.0,0.0,29.06999969482422,29.245999908447267,28.81999969482422,29.16699981689453,29.190000534057617,29.387200164794923,28.729999542236328,29.020999908447266,8900.0,9240.0,25552.862109375,25626.348046875,25777.656640625,25459.6796875,305650000.0,17.63400020599365,17.25999984741211,18.81199951171875,16.44600009918213,0.0,29.599200439453124,29.64919967651367,29.84640007019043,29.43779945373535,6020.0
2019-05-26,25551.0703125,25693.034375,25585.689453125,25682.0,25670.810546875,25771.3984375,25496.19921875,25583.91171875,201370000.0,260100000.0,16.34000015258789,15.814000129699707,15.850000381469727,15.755999946594239,16.520000457763672,16.771999549865722,15.520000457763672,15.094000053405761,0.0,0.0,29.06999969482422,29.245999908447267,28.81999969482422,29.16699981689453,29.190000534057617,29.387200164794923,28.729999542236328,29.020999908447266,8900.0,9240.0,25693.034375,25682.0,25771.3984375,25583.91171875,260100000.0,15.814000129699707,15.755999946594239,16.771999549865722,15.094000053405761,0.0,29.245999908447267,29.16699981689453,29.387200164794923,29.020999908447266,9240.0
2019-05-27,25551.0703125,25693.034375,25585.689453125,25682.0,25670.810546875,25771.3984375,25496.19921875,25583.91171875,201370000.0,260100000.0,16.34000015258789,15.814000129699707,15.850000381469727,15.755999946594239,16.520000457763672,16.771999549865722,15.520000457763672,15.094000053405761,0.0,0.0,29.06999969482422,29.245999908447267,28.81999969482422,29.16699981689453,29.190000534057617,29.387200164794923,28.729999542236328,29.020999908447266,8900.0,9240.0,25693.034375,25682.0,25771.3984375,25583.91171875,260100000.0,15.814000129699707,15.755999946594239,16.771999549865722,15.094000053405761,0.0,29.245999908447267,29.16699981689453,29.387200164794923,29.020999908447266,9240.0
2019-05-28,25616.55078125,25685.282421875,25347.76953125,25615.573828125,25717.630859375,25764.582421875,25342.279296875,25540.257421875,358980000.0,275984000.0,16.549999237060547,15.947999954223633,17.5,15.994000053405761,17.700000762939453,16.785999870300294,15.899999618530273,15.181999969482423,0.0,0.0,28.899999618530273,29.171999740600587,28.600000381469727,29.018600082397462,28.899999618530273,29.270999908447266,28.600000381469727,28.8939998626709,46200.0,16260.0,25693.034375,25682.0,25771.3984375,25583.91171875,260100000.0,15.814000129699707,15.755999946594239,16.771999549865722,15.094000053405761,0.0,29.245999908447267,29.16699981689453,29.387200164794923,29.020999908447266,9240.0
2019-05-29,25231.4609375,25575.106640625,25126.41015625,25465.38984375,25231.4609375,25631.220703125,24938.240234375,25371.98359375,298930000.0,283596000.0,18.549999237060547,16.485999870300294,17.899999618530273,16.584000015258788,19.040000915527344,17.350000190734864,17.6200008392334,15.748000144958496,0.0,0.0,28.520000457763672,28.997999954223634,28.409000396728516,28.76240005493164,28.520000457763672,29.02700004577637,28.23200035095215,28.66240005493164,7400.0,16240.0,25693.034375,25682.0,25771.3984375,25583.91171875,260100000.0,15.814000129699707,15.755999946594239,16.771999549865722,15.094000053405761,0.0,29.245999908447267,29.16699981689453,29.387200164794923,29.020999908447266,9240.0
2019-05-30,25139.939453125,25439.40234375,25169.880859375,25344.044140625,25218.5390625,25499.286328125,25066.75,25234.31171875,215240000.0,278292000.0,17.469999313354492,16.96799964904785,17.299999237060547,17.0939998626709,18.110000610351562,17.884000396728517,16.719999313354492,16.207999992370606,0.0,0.0,28.3700008392334,28.760000228881836,28.3700008392334,28.609800338745117,28.638999938964844,28.84280014038086,28.260000228881836,28.494400024414062,21200.0,19240.0,25693.034375,25682.0,25771.3984375,25583.91171875,260100000.0,15.814000129699707,15.755999946594239,16.771999549865722,15.094000053405761,0.0,29.245999908447267,29.16699981689453,29.387200164794923,29.020999908447266,9240.0
2019-05-31,25046.310546875,25317.06640625,24815.0390625,25208.9578125,25046.310546875,25376.950390625,24809.509765625,25130.595703125,292230000.0,273350000.0,19.049999237060547,17.591999435424803,18.709999084472656,17.45199966430664,19.719999313354492,18.218000411987305,18.010000228881836,16.754000091552733,0.0,0.0,28.149999618530273,28.602000045776368,27.8700008392334,28.41380043029785,28.190000534057617,28.687800216674805,27.799999237060547,28.324399948120117,25000.0,21740.0,25693.034375,25682.0,25771.3984375,25583.91171875,260100000.0,15.814000129699707,15.755999946594239,16.771999549865722,15.094000053405761,0.0,29.245999908447267,29.16699981689453,29.387200164794923,29.020999908447266,9240.0
2019-06-01,25046.310546875,25317.06640625,24815.0390625,25208.9578125,25046.310546875,25376.950390625,24809.509765625,25130.595703125,292230000.0,273350000.0,19.049999237060547,17.591999435424803,18.709999084472656,17.45199966430664,19.719999313354492,18.218000411987305,18.010000228881836,16.754000091552733,0.0,0.0,28.149999618530273,28.602000045776368,27.8700008392334,28.41380043029785,28.190000534057617,28.687800216674805,27.799999237060547,28.324399948120117,25000.0,21740.0,25693.034375,25682.0,25771.3984375,25583.91171875,260100000.0,15.814000129699707,15.755999946594239,16.771999549865722,15.094000053405761,0.0,29.245999908447267,29.16699981689453,29.387200164794923,29.020999908447266,9240.0
2019-06-02,25046.310546875,25317.06640625,24815.0390625,25208.9578125,25046.310546875,25376.950390625,24809.509765625,25130.595703125,292230000.0,273350000.0,19.049999237060547,17.591999435424803,18.709999084472656,17.45199966430664,19.719999313354492,18.218000411987305,18.010000228881836,16.754000091552733,0.0,0.0,28.149999618530273,28.602000045776368,27.8700008392334,28.41380043029785,28.190000534057617,28.687800216674805,27.799999237060547,28.324399948120117,25000.0,21740.0,25258.5654296875,25114.77490234375,25303.4853515625,25039.19482421875,291345000.0,17.904999256134033,17.85249948501587,18.642500400543213,17.0625,0.0,28.485000133514404,28.31225061416626,28.5622501373291,28.223000049591064,24950.0
2019-06-03,24830.16015625,25172.884375,24819.779296875,25055.77578125,24935.2109375,25229.83046875,24680.5703125,24967.469921875,328240000.0,298724000.0,19.40999984741211,18.20599937438965,18.860000610351562,18.05399971008301,19.75,18.86400032043457,18.15999984741211,17.28199996948242,0.0,0.0,27.799999237060547,28.34799995422363,27.947999954223633,28.239400482177736,28.219999313354492,28.49379997253418,27.799999237060547,28.13839988708496,13600.0,22680.0,25258.5654296875,25114.77490234375,25303.4853515625,25039.19482421875,291345000.0,17.904999256134033,17.85249948501587,18.642500400543213,17.0625,0.0,28.485000133514404,28.31225061416626,28.5622501373291,28.223000049591064,24950.0
2019-06-04,24962.8203125,25042.13828125,25332.1796875,25052.6578125,25343.76953125,25155.058203125,24962.8203125,24891.578125,281690000.0,283266000.0,18.739999771118164,18.64399948120117,16.969999313354492,17.947999572753908,18.739999771118164,19.072000122070314,16.969999313354492,17.495999908447267,0.0,0.0,28.260000228881836,28.220000076293946,29.06999969482422,28.333400344848634,29.06999969482422,28.527799987792967,28.260000228881836,28.070399856567384,267600.0,66960.0,25258.5654296875,25114.77490234375,25303.4853515625,25039.19482421875,291345000.0,17.904999256134033,17.85249948501587,18.642500400543213,17.0625,0.0,28.485000133514404,28.31225061416626,28.5622501373291,28.223000049591064,24950.0
2019-06-05,25451.0,25086.04609375,25539.5703125,25135.28984375,25544.66015625,25217.698046875,25373.580078125,24978.64609375,262660000.0,276012000.0,17.059999465942383,18.34599952697754,16.09000015258789,17.58599967956543,17.489999771118164,18.761999893188477,16.040000915527344,17.179999923706056,0.0,0.0,29.219999313354492,28.35999984741211,29.469999313354492,28.545600128173827,29.469999313354492,28.717799758911134,29.170000076293945,28.25799980163574,7700.0,67020.0,25258.5654296875,25114.77490234375,25303.4853515625,25039.19482421875,291345000.0,17.904999256134033,17.85249948501587,18.642500400543213,17.0625,0.0,28.485000133514404,28.31225061416626,28.5622501373291,28.223000049591064,24950.0
2019-06-06,25567.44921875,25171.548046875,25720.66015625,25245.445703125,25800.30078125,25334.050390625,25518.05078125,25068.90625,248070000.0,282578000.0,16.25,18.10199966430664,15.930000305175781,17.311999893188478,16.540000915527344,18.447999954223633,15.359999656677246,16.907999992370605,0.0,0.0,29.56999969482422,28.599999618530273,29.440000534057617,28.75960006713867,29.56999969482422,28.903999710083006,29.225000381469727,28.45099983215332,7800.0,64340.0,25258.5654296875,25114.77490234375,25303.4853515625,25039.19482421875,291345000.0,17.904999256134033,17.85249948501587,18.642500400543213,17.0625,0.0,28.485000133514404,28.31225061416626,28.5622501373291,28.223000049591064,24950.0
2019-06-07,25768.720703125,25316.030078125,25983.939453125,25479.22578125,26072.75,25539.33828125,25768.720703125,25260.7484375,263010000.0,276734000.0,15.649999618530273,17.421999740600587,16.299999237060547,16.829999923706055,16.440000534057617,17.792000198364256,15.329999923706055,16.37199993133545,0.0,0.0,29.540000915527344,28.87799987792969,29.610000610351562,29.107600021362305,29.8700008392334,29.239999771118164,29.510000228881836,28.79300003051758,28000.0,64940.0,25258.5654296875,25114.77490234375,25303.4853515625,25039.19482421875,291345000.0,17.904999256134033,17.85249948501587,18.642500400543213,17.0625,0.0,28.485000133514404,28.31225061416626,28.5622501373291,28.223000049591064,24950.0
2019-06-08,25768.720703125,25316.030078125,25983.939453125,25479.22578125,26072.75,25539.33828125,25768.720703125,25260.7484375,263010000.0,276734000.0,15.649999618530273,17.421999740600587,16.299999237060547,16.829999923706055,16.440000534057617,17.792000198364256,15.329999923706055,16.37199993133545,0.0,0.0,29.540000915527344,28.87799987792969,29.610000610351562,29.107600021362305,29.8700008392334,29.239999771118164,29.510000228881836,28.79300003051758,28000.0,64940.0,25258.5654296875,25114.77490234375,25303.4853515625,25039.19482421875,291345000.0,17.904999256134033,17.85249948501587,18.642500400543213,17.0625,0.0,28.485000133514404,28.31225061416626,28.5622501373291,28.223000049591064,24950.0
2019-06-09,25768.720703125,25316.030078125,25983.939453125,25479.22578125,26072.75,25539.33828125,25768.720703125,25260.7484375,263010000.0,276734000.0,15.649999618530273,17.421999740600587,16.299999237060547,16.829999923706055,16.440000534057617,17.792000198364256,15.329999923706055,16.37199993133545,0.0,0.0,29.540000915527344,28.87799987792969,29.610000610351562,29.107600021362305,29.8700008392334,29.239999771118164,29.510000228881836,28.79300003051758,28000.0,64940.0,25316.030078125,25479.22578125,25539.33828125,25260.7484375,276734000.0,17.421999740600587,16.829999923706055,17.792000198364256,16.37199993133545,0.0,28.87799987792969,29.107600021362305,29.239999771118164,28.79300003051758,64940.0
2019-06-10,26090.220703125,25568.0421875,26062.6796875,25727.805859375,26210.609375,25794.41796875,26054.310546875,25535.496484375,249280000.0,260942000.0,16.299999237060547,16.799999618530272,15.9399995803833,16.2459997177124,16.469999313354492,17.136000061035155,15.84000015258789,15.907999992370605,0.0,0.0,29.75,29.268000030517577,29.590999603271484,29.436199951171876,29.913000106811523,29.57859992980957,29.590999603271484,29.151200103759766,5600.0,63340.0,25316.030078125,25479.22578125,25539.33828125,25260.7484375,276734000.0,17.421999740600587,16.829999923706055,17.792000198364256,16.37199993133545,0.0,28.87799987792969,29.107600021362305,29.239999771118164,28.79300003051758,64940.0
2019-06-11,26180.58984375,25811.59609375,26048.509765625,25871.071875,26248.669921875,25975.398046875,25998.869140625,25742.70625,253490000.0,255302000.0,15.84000015258789,16.219999694824217,15.989999771118164,16.049999809265138,16.700000762939453,16.728000259399415,15.5,15.614000129699708,0.0,0.0,29.700000762939453,29.5560001373291,29.6200008392334,29.54620018005371,29.700000762939453,29.704600143432618,29.54599952697754,29.408399963378905,10000.0,11820.0,25316.030078125,25479.22578125,25539.33828125,25260.7484375,276734000.0,17.421999740600587,16.829999923706055,17.792000198364256,16.37199993133545,0.0,28.87799987792969,29.107600021362305,29.239999771118164,28.79300003051758,64940.0
2019-06-12,26040.30078125,25929.45625,26004.830078125,25964.123828125,26082.099609375,26082.8859375,25958.66015625,25859.722265625,223690000.0,247508000.0,16.260000228881836,16.059999847412108,15.90999984741211,16.01399974822998,16.43000030517578,16.51600036621094,15.779999732971191,15.561999893188476,0.0,0.0,29.65999984741211,29.644000244140624,29.739999771118164,29.600200271606447,29.829999923706055,29.77660026550293,29.6200008392334,29.498400115966795,298300.0,69940.0,25316.030078125,25479.22578125,25539.33828125,25260.7484375,276734000.0,17.421999740600587,16.829999923706055,17.792000198364256,16.37199993133545,0.0,28.87799987792969,29.107600021362305,29.239999771118164,28.79300003051758,64940.0
2019-06-13,26036.939453125,26023.354296875,26106.76953125,26041.345703125,26146.91015625,26152.2078125,25995.7109375,25955.254296875,213400000.0,240574000.0,16.15999984741211,16.04199981689453,15.819999694824219,15.991999626159668,16.209999084472656,16.45,15.609999656677246,15.611999893188477,0.0,0.0,29.84000015258789,29.698000335693358,30.56999969482422,29.826200103759767,30.740999221801758,30.010800170898438,29.84000015258789,29.62140007019043,18800.0,72140.0,25316.030078125,25479.22578125,25539.33828125,25260.7484375,276734000.0,17.421999740600587,16.829999923706055,17.792000198364256,16.37199993133545,0.0,28.87799987792969,29.107600021362305,29.239999771118164,28.79300003051758,64940.0
2019-06-14,26076.359375,26084.88203125,26089.609375,26062.4796875,26162.279296875,26170.113671875,25988.08984375,25999.128125,208020000.0,229576000.0,16.0,16.111999893188475,15.279999732971191,15.787999725341797,16.399999618530273,16.44199981689453,15.210000038146973,15.58799991607666,0.0,0.0,30.510000228881836,29.892000198364258,30.312999725341797,29.966799926757812,30.59000015258789,30.154800033569337,30.209999084472656,29.761399841308595,6000.0,67740.0,25316.030078125,25479.22578125,25539.33828125,25260.7484375,276734000.0,17.421999740600587,16.829999923706055,17.792000198364256,16.37199993133545,0.0,28.87799987792969,29.107600021362305,29.239999771118164,28.79300003051758,64940.0
2019-06-15,26076.359375,26084.88203125,26089.609375,26062.4796875,26162.279296875,26170.113671875,25988.08984375,25999.128125,208020000.0,229576000.0,16.0,16.111999893188475,15.279999732971191,15.787999725341797,16.399999618530273,16.44199981689453,15.210000038146973,15.58799991607666,0.0,0.0,30.510000228881836,29.892000198364258,30.312999725341797,29.966799926757812,30.59000015258789,30.154800033569337,30.209999084472656,29.761399841308595,6000.0,67740.0,25316.030078125,25479.22578125,25539.33828125,25260.7484375,276734000.0,17.421999740600587,16.829999923706055,17.792000198364256,16.37199993133545,0.0,28.87799987792969,29.107600021362305,29.239999771118164,28.79300003051758,64940.0
2019-06-16,26076.359375,26084.88203125,26089.609375,26062.4796875,26162.279296875,26170.113671875,25988.08984375,25999.128125,208020000.0,229576000.0,16.0,16.111999893188475,15.279999732971191,15.787999725341797,16.399999618530273,16.44199981689453,15.210000038146973,15.58799991607666,0.0,0.0,30.510000228881836,29.892000198364258,30.312999725341797,29.966799926757812,30.59000015258789,30.154800033569337,30.209999084472656,29.761399841308595,6000.0,67740.0,26084.88203125,26062.4796875,26170.113671875,25999.128125,229576000.0,16.111999893188475,15.787999725341797,16.44199981689453,15.58799991607666,0.0,29.892000198364258,29.966799926757812,30.154800033569337,29.761399841308595,67740.0
2019-06-17,26108.529296875,26088.54375,26112.529296875,26072.449609375,26165.779296875,26161.14765625,26049.80078125,25998.226171875,199500000.0,219620000.0,15.649999618530273,15.981999969482422,15.350000381469727,15.669999885559083,15.760000228881836,16.3,15.239999771118164,15.467999839782715,0.0,0.0,30.059999465942383,29.954000091552736,29.989999771118164,30.04659996032715,30.18400001525879,30.209000015258788,29.979999542236328,29.839199829101563,3900.0,67400.0,26084.88203125,26062.4796875,26170.113671875,25999.128125,229576000.0,16.111999893188475,15.787999725341797,16.44199981689453,15.58799991607666,0.0,29.892000198364258,29.966799926757812,30.154800033569337,29.761399841308595,67740.0
2019-06-18,26228.880859375,26098.201953125,26465.5390625,26155.85546875,26527.189453125,26216.8515625,26227.759765625,26044.004296875,273490000.0,223620000.0,14.890000343322754,15.792000007629394,15.149999618530273,15.501999855041504,15.539999961853027,16.067999839782715,14.619999885559082,15.291999816894531,0.0,0.0,30.010000228881836,30.01599998474121,30.25,30.17259979248047,30.440000534057617,30.356999969482423,30.010000228881836,29.931999969482423,8800.0,67160.0,26084.88203125,26062.4796875,26170.113671875,25999.128125,229576000.0,16.111999893188475,15.787999725341797,16.44199981689453,15.58799991607666,0.0,29.892000198364258,29.966799926757812,30.154800033569337,29.761399841308595,67740.0
2019-06-19,26490.16015625,26188.173828125,26504.0,26255.689453125,26569.75,26314.381640625,26415.05078125,26135.282421875,240950000.0,227072000.0,15.050000190734863,15.55,14.329999923706055,15.185999870300293,15.710000038146973,15.923999786376953,14.149999618530273,14.965999794006347,0.0,0.0,30.329999923706055,30.15,30.40999984741211,30.306599807739257,30.5,30.49099998474121,30.299999237060547,30.067999649047852,8800.0,9260.0,26084.88203125,26062.4796875,26170.113671875,25999.128125,229576000.0,16.111999893188475,15.787999725341797,16.44199981689453,15.58799991607666,0.0,29.892000198364258,29.966799926757812,30.154800033569337,29.761399841308595,67740.0
